TSNE1,TSNE2,year,month,T (degC)
-18.374603,47.718426,2014,12,7.12
54.969883,-20.399357,2013,4,16.92
-37.627777,38.44766,2013,1,5.23
43.91554,51.55308,2014,7,22.25
-24.75336,-42.26418,2009,12,0.38
-2.972883,-51.620777,2009,11,6.6
-75.89497,10.229253,2010,8,-2.53
44.753296,-37.891117,2012,8,13.84
-11.705682,-24.909391,2009,4,2.33
32.95855,-19.532621,2012,7,15.49
-24.650757,12.674398,2015,9,4.67
-50.485485,-5.3735304,2015,7,-1.89
53.455894,17.38372,2014,7,21.82
36.69599,-14.22507,2015,9,12.73
43.61177,19.203762,2015,2,18.88
15.120872,18.515556,2009,12,8.85
46.605865,-30.26338,2016,5,14.29
41.050434,8.097327,2016,9,17.43
59.741684,50.255543,2015,5,31.07
0.12285984,-28.264614,2014,4,11.84
-35.165375,-19.261164,2009,6,9.08
-38.27919,-24.400663,2010,12,7.41
-23.804739,11.278632,2015,10,3.47
16.321838,-32.12079,2011,4,15.46
37.827183,31.706161,2010,11,21.0
-22.534214,-66.288246,2016,8,3.3
62.523956,-9.803764,2015,5,24.23
23.936941,-37.33303,2016,10,11.99
-8.461087,-60.12496,2013,10,4.59
0.80271006,35.916225,2015,7,10.9
-36.376484,-51.156303,2009,5,-1.99
8.1656685,-5.9402637,2010,3,9.4
53.675102,-24.488358,2009,1,15.05
54.277096,-24.269638,2009,1,16.92
-13.938456,38.893463,2009,4,8.87
-35.253864,-61.255383,2016,3,1.41
57.137962,-5.882897,2014,3,21.04
48.724102,-19.316923,2011,4,13.77
-42.52278,-60.751297,2016,3,1.18
12.692601,41.33908,2009,2,18.13
-31.714495,-22.086264,2010,7,4.85
-50.021835,-6.109444,2015,6,3.6
-46.61158,33.64717,2015,3,2.31
73.40809,-12.333751,2015,10,21.91
45.56759,-18.556978,2010,2,17.09
-59.48011,0.049073882,2012,8,0.26
-9.154558,-54.40252,2010,11,1.81
32.57742,-42.497307,2010,12,18.01
-1.7387012,-22.290756,2009,3,4.84
24.846424,45.646576,2015,11,18.46
23.723337,-22.702114,2016,2,13.35
-45.970577,-57.95807,2014,5,2.1
70.65853,7.010524,2009,9,23.23
45.93598,-43.016968,2013,12,13.78
-36.644005,39.903137,2014,3,7.93
-43.758156,-47.70253,2010,1,-10.77
58.778713,50.931847,2014,4,30.55
26.095127,14.149022,2009,3,17.82
31.044538,-33.65991,2016,12,15.97
58.45109,50.62581,2014,4,29.95
-32.07253,4.453991,2009,11,1.03
-47.55646,29.790377,2009,5,6.3
-17.05489,-62.255226,2015,8,2.43
-43.26316,44.504852,2015,3,6.16
-65.310135,31.903698,2011,4,-4.43
-14.652075,-4.374015,2014,6,9.87
-3.1581905,-66.22467,2015,12,4.93
-35.93833,-2.6131718,2009,5,5.04
-48.519127,-19.767822,2016,12,1.0
-30.415583,40.552715,2012,2,8.04
30.268105,-2.6015918,2009,11,10.63
-19.190168,7.260168,2013,5,7.53
56.806732,32.83839,2015,3,24.82
42.323044,-42.27108,2014,11,15.41
64.82529,-1.6801046,2016,4,15.47
-47.444965,42.654724,2013,2,3.48
32.817135,8.346195,2011,5,16.64
-58.456547,21.489485,2009,2,0.21
-13.428179,43.74826,2012,7,7.76
-31.824953,26.888077,2011,7,4.92
-5.5434875,-58.69961,2012,8,6.58
34.96951,-30.50949,2016,9,15.54
-28.748241,49.88063,2011,5,8.56
-83.471634,17.654182,2012,6,-17.72
23.23438,-29.24021,2015,7,11.46
-31.093367,14.002677,2014,10,5.59
9.476878,-39.573544,2012,8,9.41
-26.365564,34.73068,2009,10,2.26
-41.52495,5.782547,2009,2,4.57
-34.73959,-67.10255,2013,4,2.68
61.798298,-14.397222,2014,6,19.62
-40.213116,-2.571055,2009,4,-4.05
-48.083225,10.594454,2013,9,-0.19
26.22275,44.888943,2012,10,17.84
53.33049,5.814615,2009,12,15.67
13.554159,19.8667,2009,12,13.93
17.957458,-20.950691,2014,1,10.54
21.53366,16.301651,2015,12,13.68
-19.910133,-7.8226886,2015,10,8.04
18.991358,-11.115718,2011,2,12.56
5.1994205,22.80629,2009,12,11.52
1.1907809,-7.247181,2012,5,8.76
-9.813529,-72.66881,2016,7,3.18
36.447186,-33.576786,2015,9,14.76
42.581493,0.44317058,2014,9,16.46
12.812073,41.19523,2009,1,18.81
-46.535385,-14.983379,2016,11,4.32
-30.656006,-48.55965,2016,12,-1.08
-22.409962,-49.811253,2011,12,0.46
-8.793743,37.348064,2010,2,9.89
-12.091297,-57.62352,2012,10,2.5
28.980812,-39.12449,2013,11,12.67
64.961075,48.729893,2015,3,30.54
32.884296,-47.406666,2011,11,12.45
53.75083,35.604805,2016,6,22.34
21.950977,-28.994131,2016,7,9.2
35.801117,14.197536,2013,5,13.81
-6.0914154,-21.302427,2010,5,9.1
19.36108,3.169093,2014,10,14.87
-57.85485,34.779606,2010,1,2.04
56.340473,2.0219219,2012,1,17.21
75.02858,-3.7627113,2014,11,22.9
14.325563,12.594684,2012,6,19.46
-12.796056,-38.552174,2013,5,0.99
45.9319,51.210384,2016,6,23.73
-26.636135,-11.246299,2009,9,10.73
-62.214268,31.073154,2010,3,-2.2
-11.044909,-72.11316,2016,8,2.39
-39.34332,-45.766987,2010,3,-12.72
-17.710377,-29.45586,2011,6,1.73
-12.31103,-39.10074,2011,6,1.42
-32.774914,-74.893074,2013,3,8.89
29.619934,-44.283203,2011,11,15.51
-32.403503,-71.20018,2015,4,6.1
45.15303,42.244106,2011,2,22.67
49.085823,-24.310055,2014,1,14.29
-38.276306,-59.747585,2015,1,4.29
-49.049274,49.23333,2015,7,1.02
-30.433872,-64.29167,2016,2,5.69
-31.770382,-45.90216,2016,12,5.39
-7.5740166,-43.800304,2011,8,4.97
46.5239,3.2811143,2014,10,18.04
-42.662506,27.868572,2014,5,2.3
-26.271868,-26.7389,2010,8,1.76
-34.450638,-71.740944,2015,2,8.34
-51.747746,11.051474,2016,5,-2.82
-13.348983,-28.453909,2012,4,3.2
-31.746887,-45.09642,2016,12,6.46
22.009672,-20.733185,2014,3,12.25
19.639233,1.7857506,2012,11,15.92
7.3685827,23.24917,2009,9,18.38
6.4625435,-49.079548,2014,9,4.8
-23.983593,24.881763,2009,12,3.65
-53.1031,14.841338,2015,4,-2.6
16.371168,22.97278,2009,12,12.77
36.86925,-35.49281,2015,9,12.86
-51.766144,14.376025,2016,6,-3.63
-57.795708,41.651802,2010,2,2.86
-39.558178,11.334483,2013,10,2.56
31.23327,29.083267,2010,11,23.3
-21.416885,-52.403416,2012,11,-5.45
-2.2354372,-8.823564,2013,2,7.86
49.787617,31.720129,2015,5,24.15
-43.05196,-64.0233,2016,4,-7.36
-33.231712,-69.844376,2015,1,6.0
44.013577,-40.01492,2014,10,14.26
10.007791,-0.38377687,2013,2,12.89
7.5400014,-45.97823,2014,5,8.57
15.552002,30.974249,2012,9,14.29
18.056288,28.752367,2012,10,15.37
41.948666,-29.351189,2013,7,15.75
5.0841217,-17.248653,2009,1,13.03
-11.342818,-42.528378,2013,6,2.16
12.896797,-7.300382,2010,1,13.46
-9.860655,33.888035,2010,5,8.92
-38.42071,-47.106762,2010,4,-5.16
-4.663542,-60.713238,2013,11,6.41
45.840214,15.842192,2013,2,16.22
-34.378876,2.486036,2009,10,-0.9
24.799353,6.690047,2009,5,13.66
28.713554,21.129206,2013,9,18.09
-21.964582,-63.763588,2014,9,-0.25
-68.14496,33.474712,2011,1,-7.05
72.27834,5.3469133,2009,9,21.21
27.828285,-28.75047,2016,7,12.92
-52.01904,13.827174,2016,6,-4.84
-31.574036,-70.55225,2015,4,3.71
-20.427292,-10.012947,2016,12,5.64
39.074177,43.25125,2015,3,20.2
63.24294,-28.33761,2012,7,16.93
23.526188,16.926079,2013,9,15.82
10.85184,-0.011166738,2012,3,15.45
61.85061,50.79776,2015,5,35.04
-49.895462,29.43855,2010,5,0.93
48.867867,-39.316246,2016,8,15.73
6.931329,-66.62554,2016,8,6.62
-67.28369,31.5681,2010,2,-7.38
-21.536873,47.806,2014,10,7.62
48.428703,51.12864,2016,6,24.2
-45.078136,-58.99518,2013,2,2.08
-68.8131,-3.0613594,2009,9,-2.73
-23.910942,-59.58234,2016,12,-0.8
-18.841852,-11.967575,2014,10,9.64
38.0499,-42.356785,2013,12,12.85
-34.33597,2.1627555,2009,10,0.01
42.21851,44.06786,2014,1,20.17
23.840708,19.500914,2013,11,12.77
-36.94928,22.831467,2016,8,1.69
67.328705,32.479664,2010,1,23.47
-34.58248,-60.818512,2016,4,1.49
-17.858095,-10.631256,2015,11,9.7
-40.714535,36.723225,2013,1,3.57
8.085705,32.88622,2014,7,13.46
-61.50147,-4.863088,2013,10,-3.48
-3.6035259,32.01224,2010,8,14.49
-17.41937,38.60648,2009,4,7.31
-13.850104,18.374828,2014,11,6.94
36.379185,2.4353726,2010,5,13.51
59.420025,21.689219,2011,4,22.81
-14.288823,-25.361286,2009,7,5.2
9.764341,43.856316,2014,1,15.57
-43.68089,42.02384,2015,2,2.53
-2.9718978,-31.905903,2013,3,6.45
-9.893936,-25.901323,2013,5,5.03
29.747898,-9.829211,2015,5,12.75
-4.1801395,31.81658,2010,8,11.77
-6.8157945,12.355394,2014,3,7.98
52.28257,5.076398,2012,11,16.63
-17.044432,16.277884,2015,10,4.38
-11.503948,-70.85148,2016,8,2.14
-39.18128,35.76316,2013,4,5.4
-23.141907,-53.765083,2012,8,-6.52
-22.941868,2.0832272,2011,8,8.88
54.189186,50.366787,2015,2,26.92
-9.601308,-52.227695,2012,10,1.74
10.672358,-25.588354,2015,10,10.57
52.422375,30.761992,2016,4,23.39
-42.688763,27.854528,2014,5,1.98
67.051994,5.2581224,2016,7,22.03
45.06504,13.466076,2015,4,16.44
-10.010408,32.556366,2011,5,10.92
31.163021,29.082577,2010,11,24.09
61.29648,45.21999,2014,6,28.74
34.3114,-54.44869,2010,6,13.32
-4.1173964,20.507051,2012,1,10.08
-15.561525,-4.9585896,2012,6,8.47
-24.11949,17.940348,2011,8,5.68
74.91525,-3.660696,2014,11,22.22
-20.011358,-50.579033,2011,11,-0.58
-55.381287,15.388169,2013,1,-2.14
-84.20724,1.0322996,2011,12,0.39
-4.30004,31.473856,2011,9,10.66
-83.618706,1.1822039,2010,11,-4.26
34.592365,-7.8540764,2013,10,10.55
2.419199,-33.344006,2012,4,8.6
28.972975,11.000207,2010,4,15.56
20.21465,6.821652,2012,10,14.77
-17.50712,-2.2258246,2012,6,4.77
-8.84072,37.57156,2010,2,9.96
-13.554623,-25.321224,2009,6,3.7
-6.85751,6.029402,2011,2,10.69
-26.865475,-39.099743,2010,12,3.84
-42.482174,38.214092,2014,2,4.06
45.52504,-33.032677,2014,6,12.09
1.9746553,-20.608511,2012,1,7.76
-34.714764,-73.151405,2015,3,5.58
-17.727757,21.917292,2012,9,9.21
33.280273,17.612017,2015,8,17.18
-32.69304,12.094713,2015,11,3.33
41.32395,6.691827,2016,9,16.25
-41.587215,34.926,2013,2,1.45
-25.492346,-34.564774,2011,7,5.36
-49.410767,43.205647,2013,4,4.36
0.7875903,-68.26941,2015,7,6.34
9.956729,-7.026305,2010,1,12.97
20.06558,7.3799095,2014,11,15.23
40.91598,16.349676,2015,3,15.64
-21.109018,-63.618492,2013,11,0.45
-5.39184,-6.4393187,2014,2,10.2
-48.158775,35.1754,2014,1,3.35
64.94162,48.62479,2015,3,30.12
33.72827,28.238802,2013,8,21.16
29.518003,-22.63671,2015,5,13.52
60.09234,-28.7971,2011,7,16.2
74.833725,-7.286206,2016,10,21.71
-10.721109,-47.559563,2010,11,5.33
-11.17097,-1.4242072,2016,3,5.89
61.757023,44.11109,2015,5,28.26
25.374117,-30.514866,2015,9,10.86
-18.023993,52.30656,2015,9,9.82
28.462955,-1.2346245,2009,10,13.3
-33.611958,-58.38629,2014,6,2.11
49.680546,50.258247,2016,5,25.31
55.07551,-19.730946,2012,3,17.74
-8.758814,-38.176025,2009,5,3.2
-23.622509,26.64676,2009,11,5.29
32.651493,17.68983,2015,8,17.42
-5.737563,-55.574173,2009,9,5.1
22.125484,0.3657558,2009,10,15.96
48.548622,20.505934,2016,2,21.02
-16.753593,8.011237,2013,3,8.79
47.638798,33.81456,2016,5,22.74
35.818523,-44.791656,2011,12,12.77
1.9512784,-17.019798,2009,1,10.07
11.928561,5.1561837,2009,5,15.77
-37.237953,-51.15676,2011,3,-0.9
14.448374,-1.6721283,2012,4,14.33
9.283313,-27.140268,2016,7,7.54
69.27892,-7.3683896,2013,7,17.52
-5.1976137,-6.804272,2014,2,10.46
-25.60963,-39.621128,2010,12,4.39
-6.765168,-56.07266,2010,10,5.26
34.281464,-47.92367,2010,11,14.39
-55.619312,17.417753,2016,2,-0.49
-5.064994,34.94867,2010,6,13.6
-77.405136,15.202704,2012,12,-5.82
-56.007732,30.472097,2009,5,0.3
-57.54701,12.995457,2013,4,-0.02
-13.044467,19.783213,2015,10,8.73
28.569859,-9.4086275,2015,4,14.45
31.07263,33.012222,2015,12,21.35
-15.989569,53.170288,2014,11,10.89
-50.487717,41.099678,2013,1,1.48
-47.896908,-16.329926,2016,11,3.09
-2.7612352,32.305954,2011,7,18.5
17.144627,43.60062,2015,8,15.22
66.80801,28.827375,2012,2,22.95
28.774206,-9.043151,2015,5,13.76
-41.85627,16.997515,2014,6,3.99
-59.372215,12.183356,2013,2,-0.29
40.56687,-22.133947,2013,9,17.55
-46.27789,27.29647,2012,6,2.09
-38.791073,-3.3140068,2009,6,0.39
15.873645,50.041,2015,8,13.49
70.77528,2.652564,2010,5,19.24
27.766401,9.750259,2010,7,17.93
24.987154,13.9755745,2009,6,18.86
44.106735,0.6867522,2014,8,17.14
-70.102715,28.029799,2009,3,-8.61
66.77306,-0.4683916,2013,4,19.89
-73.17739,6.2368135,2009,12,-2.2
32.15772,28.481857,2012,8,23.49
57.97677,-15.493157,2010,3,18.13
-54.384796,7.5709944,2013,8,2.67
-71.5271,26.00774,2011,4,-5.14
-3.1526008,-21.735071,2010,3,8.18
-5.9723353,-22.154856,2010,4,7.61
-80.62019,-3.6503422,2013,10,-3.51
-33.251026,50.537167,2016,5,4.09
42.589474,13.969741,2016,4,17.26
6.813304,-16.711456,2010,2,13.55
-7.0667524,0.66235095,2016,5,9.73
57.95284,39.39134,2011,6,27.1
64.253975,-18.515276,2011,7,19.26
47.230885,-2.6300175,2015,7,16.51
-32.203983,-7.2925005,2010,7,5.13
-43.83552,-47.785244,2010,2,-11.71
-16.149351,46.88132,2011,11,7.12
11.307928,-47.706448,2013,9,11.77
17.977272,28.933367,2012,10,16.72
21.184689,23.813398,2009,7,17.22
-6.2598395,12.460834,2016,1,8.67
-33.528984,2.7813137,2009,11,0.34
6.2042093,-67.756516,2016,8,8.66
-51.778744,50.18981,2015,7,-0.28
17.593414,53.389336,2015,9,12.98
-11.8658495,51.304165,2014,12,12.96
-48.55269,-17.359669,2016,12,1.6
34.63989,-47.372902,2010,11,14.66
68.219536,31.040064,2011,2,20.83
52.37539,5.8120084,2010,12,15.99
-37.19197,-68.53152,2013,3,5.81
33.906708,32.14803,2012,8,20.54
-70.84538,16.199528,2011,3,-2.18
-26.619045,15.332981,2015,12,4.48
-19.219286,55.442013,2016,9,7.61
-7.3430314,12.645004,2014,3,6.36
-1.6791055,-50.545914,2009,11,6.1
64.80568,-4.6178184,2012,5,17.04
46.337013,-29.963745,2016,5,14.92
18.588783,-53.731403,2011,12,8.31
1.3238581,27.406923,2009,12,14.23
1.3867716,-9.169801,2012,4,9.03
44.687943,-18.794197,2011,4,14.05
25.149078,-45.28708,2013,10,12.81
-47.334793,46.482533,2015,1,1.82
-20.440989,52.044235,2015,12,5.54
6.0710893,35.41606,2016,6,11.86
3.085897,-61.675785,2013,10,8.75
-32.75565,41.49643,2015,2,6.82
-39.229237,-59.537254,2013,3,2.16
-11.267321,-45.52527,2011,8,4.24
-82.4881,1.8382341,2010,11,-3.92
-60.072735,-0.33284578,2012,9,-0.88
-51.85395,18.336723,2015,5,1.1
-20.95674,-22.00196,2010,12,10.91
20.693184,42.88325,2015,8,18.38
5.142889,-14.557892,2011,4,11.38
24.204962,22.106165,2009,11,16.24
43.622643,24.164406,2014,4,19.72
47.792988,41.176804,2009,2,21.57
-17.281336,54.865314,2015,10,12.81
-53.16164,14.816393,2015,4,-2.58
20.549347,-21.230196,2014,1,11.56
38.340794,-37.75623,2012,9,14.09
-35.470524,30.074116,2012,6,3.79
-29.918873,-69.9219,2015,5,6.83
22.962784,33.40081,2014,11,18.75
3.4434283,50.82632,2016,6,13.48
-5.328616,34.73655,2010,6,14.25
-27.190683,8.509516,2013,10,3.0
11.131891,-2.6909962,2010,4,11.01
39.201286,-4.3301167,2016,9,14.0
50.45043,39.30206,2009,1,23.88
-26.753082,37.07149,2012,5,2.86
22.782137,32.694496,2014,12,16.64
-1.6398257,8.064026,2010,2,9.77
18.329384,45.10852,2014,10,17.25
-26.062843,28.243628,2009,11,-0.05
17.271173,50.216396,2015,9,15.06
69.3033,31.223526,2014,1,21.5
-49.920147,28.4418,2010,3,0.77
-44.579735,13.808672,2013,6,-2.17
-62.053,-3.360516,2013,10,-4.6
40.212982,36.095592,2009,3,20.26
36.07718,-7.3077397,2012,12,10.03
48.764473,22.227749,2016,5,21.15
-15.972348,-62.535896,2016,8,1.52
-12.217648,9.674024,2011,4,5.6
-4.846578,-24.456203,2013,2,6.86
41.69661,7.9933877,2016,8,18.3
-12.37904,-39.025654,2011,6,1.18
-4.2888236,-8.161865,2014,4,9.53
59.77046,29.048094,2013,1,27.81
51.856323,5.305741,2012,11,17.05
53.843784,-22.50686,2010,1,15.4
15.892144,-33.281605,2011,5,13.84
-45.699215,-12.344809,2016,10,-0.34
-61.324745,26.128164,2012,3,1.42
25.480446,-0.5919607,2009,8,12.74
-32.443626,-71.82127,2016,5,7.42
-55.37601,-2.3173177,2013,7,-0.52
-11.141851,-55.307945,2009,12,1.97
35.8187,0.19062172,2012,6,14.23
67.12373,29.223686,2010,1,22.19
-18.904942,51.62348,2015,8,7.04
37.244923,-12.557861,2014,11,14.06
-68.91341,-2.9204295,2009,9,-3.03
69.03358,45.421288,2014,9,31.25
-0.018176705,13.372684,2009,3,11.3
-33.47723,-71.75755,2015,5,7.0
38.89219,-6.0647626,2015,11,11.02
-81.72224,4.168893,2010,8,-8.19
0.7939773,-30.49344,2012,4,8.85
72.38912,-13.523532,2013,8,19.6
-11.7443285,-2.9645967,2015,2,4.66
58.476315,35.419434,2014,7,23.84
-31.368845,-71.96791,2016,5,8.08
48.852783,-22.681051,2013,1,11.42
-43.263054,1.083779,2011,5,3.26
25.518864,-54.819496,2009,12,11.46
3.7041922,-68.98656,2016,9,7.15
13.515368,-43.215946,2014,5,7.71
41.981342,35.007603,2009,2,22.97
67.156845,32.78166,2010,1,25.29
3.818466,-17.136852,2011,3,10.76
-15.827354,-54.2615,2010,10,-1.7
48.47708,40.308945,2010,5,22.51
0.28019014,-15.347106,2009,2,9.97
48.640755,51.17514,2016,6,24.84
16.141039,-11.36892,2010,2,14.48
36.60029,-0.30689102,2012,6,15.52
-24.000862,-49.43505,2012,12,6.54
-11.726835,-57.214027,2012,12,1.49
-34.284325,21.46806,2016,10,4.68
64.50032,-20.084795,2011,7,17.22
27.364244,-20.545563,2015,3,16.28
42.632854,3.9605417,2016,12,17.0
57.937054,7.812966,2011,6,21.13
57.74901,22.67811,2011,3,23.76
26.399363,4.446358,2010,7,12.85
4.1829977,15.202996,2009,5,13.2
43.62768,4.0933027,2015,12,18.26
-22.252857,-59.284195,2014,9,-2.77
17.650139,27.694935,2013,10,15.56
-77.59474,-1.1288791,2011,12,-1.72
-62.41618,23.630936,2010,6,-1.17
19.672007,7.2505517,2014,12,16.69
49.894295,-19.80102,2010,3,14.56
-38.500217,45.271,2016,2,8.5
40.316795,-4.37432,2015,8,13.8
34.519314,-0.47462523,2009,7,13.22
-3.9376693,-52.22282,2009,12,7.25
-60.80524,31.74173,2009,4,-1.46
-65.54015,-2.9430935,2010,12,-7.15
9.205685,-27.16366,2016,7,7.46
40.297653,48.62926,2016,6,20.99
58.180004,-24.207617,2009,1,15.85
-58.58538,37.07574,2011,2,-0.69
-0.060863983,7.864211,2012,1,13.32
46.622128,-42.8662,2014,12,14.51
75.108574,-17.75365,2014,11,17.54
-76.64255,16.124853,2009,10,-4.89
41.986412,17.697037,2016,1,15.19
27.44875,27.495174,2011,12,18.23
-6.0269294,21.736135,2012,4,7.47
-48.038887,-0.599582,2014,4,0.55
-63.110626,-2.9451523,2011,9,-2.55
14.65015,-26.379387,2015,2,7.91
-40.37451,-3.4758902,2009,3,-0.05
-63.163013,43.354477,2011,7,0.33
-21.278177,-56.16663,2012,9,-7.83
60.3924,26.620766,2013,2,26.5
-25.474129,24.29431,2009,12,-1.47
42.22115,14.712685,2016,2,14.47
-26.155146,-8.712542,2010,10,8.92
-37.461323,45.146816,2016,2,12.4
-21.28987,-66.93202,2015,9,4.38
36.82998,-15.691953,2014,12,12.46
49.68604,43.28552,2009,9,24.92
-0.3977635,20.19192,2016,2,11.53
-0.98727334,9.133416,2010,3,12.63
-34.627743,22.013718,2016,12,2.98
-10.357606,-69.61999,2016,9,-2.86
53.05145,27.1606,2012,6,23.21
59.482525,7.598227,2011,5,20.15
3.6508322,15.089882,2009,5,13.96
-17.077055,6.99777,2013,4,9.32
-1.573278,9.276259,2010,4,11.25
-77.851585,8.464976,2010,6,-5.25
38.7593,-31.18153,2016,6,16.0
-2.6725237,-66.26419,2016,11,6.61
-1.597867,-12.779869,2011,1,10.13
46.973553,19.769865,2016,3,19.06
-60.343403,15.583845,2013,2,1.08
26.671526,45.459774,2013,12,20.1
57.38512,22.335716,2011,4,21.81
55.756638,-13.570759,2014,1,18.02
5.737809,36.779488,2016,8,11.06
-30.037373,-6.6445665,2010,8,5.17
-11.814426,27.696312,2011,7,10.28
-39.286716,15.647998,2016,9,5.73
6.885916,33.36139,2015,6,11.38
-23.31205,16.533806,2012,9,2.77
17.723717,50.70611,2015,8,15.07
57.947567,39.36297,2011,6,26.99
19.02659,32.475628,2011,12,18.87
-7.341071,-7.87306,2013,5,8.39
-41.890984,25.995005,2013,6,0.39
10.653415,-11.611608,2010,2,10.62
6.164059,-21.127525,2009,4,13.92
34.76698,-47.022186,2010,11,13.21
-21.099325,-49.870773,2010,10,-1.7
27.293827,-32.04916,2016,10,9.56
17.613897,-25.50562,2016,4,10.22
-5.4641495,-60.662964,2013,11,5.01
14.330135,21.25687,2009,11,12.98
33.96913,-19.000015,2011,7,16.77
53.596443,49.950027,2015,2,25.15
-43.592297,-64.590576,2016,6,-7.97
63.224407,40.333366,2014,10,27.22
-15.278301,-47.674297,2014,10,1.51
-41.786858,39.3982,2014,4,1.92
-37.353416,-24.786596,2010,12,7.18
14.872013,0.563156,2011,3,16.26
1.0031446,27.610718,2009,12,12.73
5.9425673,41.575546,2014,5,14.65
19.206108,-25.16794,2014,4,10.98
29.453596,-4.3303385,2009,11,8.76
-77.75451,18.557997,2011,7,-7.09
-18.796955,9.573379,2013,6,6.3
1.4423329,-31.689116,2011,5,9.23
-1.5340964,8.0180025,2010,2,10.26
-35.32843,-66.74475,2013,4,2.14
-29.701502,-65.7698,2016,2,7.32
-11.04231,-30.115694,2009,1,2.95
-52.100666,50.69808,2015,8,-1.16
25.156322,18.685333,2011,11,15.18
-66.055824,34.153778,2009,3,-3.15
-62.179394,40.94594,2011,4,2.92
-29.75818,8.793528,2012,7,2.67
-13.033673,19.632158,2015,10,9.28
-4.843798,-24.500309,2013,2,7.82
-49.85302,33.94437,2013,5,1.01
32.679134,0.5459651,2011,8,12.8
24.822481,53.31866,2016,8,21.12
6.1614723,-8.106094,2011,2,10.4
4.567826,51.98318,2015,6,16.8
15.921094,34.104702,2012,10,12.65
-40.274193,-63.01875,2013,4,-3.34
40.92531,-19.215002,2013,7,12.11
-2.2495258,6.642112,2010,4,7.99
-12.087904,-73.83725,2016,6,5.65
-9.460031,30.157475,2012,7,7.0
-20.810822,-52.158203,2012,11,-4.35
-4.641997,2.6822906,2014,5,11.33
27.615282,-40.31616,2012,11,13.93
-8.601651,42.948353,2011,3,6.53
-18.877176,-31.558867,2009,8,5.66
-57.981773,31.277958,2009,7,2.39
-31.121077,-69.91536,2015,3,5.53
59.366253,43.45096,2012,9,28.46
-20.65928,15.043569,2012,11,6.24
-23.60391,56.99438,2012,5,4.24
-11.092463,-72.18365,2016,8,2.65
12.602519,39.533836,2010,3,15.01
-40.804375,3.8696003,2009,3,2.31
-71.75762,25.303417,2011,5,-5.17
42.261623,-36.394066,2013,9,16.05
34.4788,-7.453966,2013,11,12.22
-29.394222,6.5691767,2011,10,3.42
1.698141,-41.625095,2012,7,12.44
48.53225,2.0179634,2013,8,17.82
-31.29055,-47.343494,2016,11,1.8
48.313076,-4.536341,2016,5,16.42
62.436405,-26.078867,2011,5,18.2
-17.745636,38.560497,2010,5,6.39
-45.279015,50.952633,2015,5,2.33
-16.92657,49.353184,2013,9,8.39
11.364598,38.989693,2010,5,15.57
-14.380481,-57.442436,2009,10,0.26
-34.541077,-58.717846,2014,5,0.29
8.954352,-7.011492,2010,2,11.17
3.1875641,5.909154,2014,4,15.09
34.7617,30.853168,2011,8,22.2
-28.859785,-27.42963,2010,6,-1.09
-20.959988,34.90909,2012,12,9.12
-46.674805,7.464179,2010,6,1.75
-13.204299,-32.92473,2009,4,0.15
43.03287,26.99545,2015,4,17.92
8.5722065,-2.6760225,2012,4,11.47
-2.704521,-5.185958,2015,1,12.52
-69.49621,-3.0112126,2009,9,-2.1
-36.32845,37.512028,2014,1,5.91
-10.26958,-4.418573,2014,3,7.64
-33.488014,2.6684601,2009,10,-0.49
-16.769167,-46.12284,2013,8,5.52
-1.4707288,8.261258,2010,2,11.11
-47.189148,22.185093,2014,1,0.29
63.116154,-26.460594,2011,6,17.68
-35.280674,-16.237597,2012,6,7.2
58.739887,50.990833,2014,4,30.15
-21.077621,-59.184025,2014,9,-4.15
-20.148716,15.725743,2012,12,7.38
54.31938,-17.447111,2015,1,18.93
-8.590375,-22.623829,2009,2,6.97
-50.89641,-10.410367,2015,11,3.13
31.108852,-47.94919,2012,9,12.79
11.136904,4.9195213,2010,5,13.86
31.921988,51.33299,2013,5,20.46
64.65018,5.171118,2013,8,17.79
66.22269,-27.516138,2015,6,20.06
-20.744928,1.3497652,2011,6,9.72
-33.37726,23.401712,2014,10,5.65
-30.460863,-7.4613347,2010,8,5.43
60.24737,50.245533,2014,8,33.04
32.806152,21.757456,2012,8,20.93
-57.897934,34.74717,2010,1,2.05
25.41543,-20.724058,2016,3,15.41
2.6561697,-41.58529,2012,7,11.41
-27.02723,-13.9338665,2009,10,9.19
32.42343,-53.58233,2009,8,15.24
-56.000244,37.695507,2011,3,0.03
29.579826,31.227442,2014,11,20.43
-29.079594,9.197456,2012,8,3.24
61.55632,46.5201,2015,4,30.71
34.558434,15.536971,2014,9,17.37
-7.190495,-35.15741,2011,1,7.98
62.703865,49.176853,2015,3,30.41
-70.3729,16.361897,2011,2,-1.01
-15.233021,-62.27311,2016,9,2.05
-48.296158,21.582169,2015,2,1.68
-6.903223,5.9900703,2011,2,9.64
4.108499,-41.367523,2012,8,11.58
-13.257101,24.182398,2014,8,10.12
-24.909838,-5.5465593,2012,12,9.62
-43.604214,48.392334,2016,4,2.63
-28.018717,27.039549,2011,12,1.66
-5.6533246,50.76571,2016,9,5.69
17.811977,26.503412,2011,9,14.58
14.131092,23.030401,2009,12,13.69
-1.1132998,-43.35975,2011,9,9.2
29.551777,-0.50513333,2009,9,13.71
-56.74489,-7.3955855,2016,9,-3.17
27.393267,24.791294,2011,11,22.88
-84.00492,-2.9716542,2013,11,-5.88
1.3406467,5.404235,2014,1,11.57
